actor,region,region_key,dmu,predicted_vulnerability_label,historical_flood_exposure_score,historical_flood_exposure_level,external_data_coverage,base_cost,base_revenue,base_margin,base_cost_revenue_ratio,cost_shock_tolerance,revenue_drop_tolerance,combined_break_even_buffer,break_even_resilience_label
Farmer,Karawang,KARAWANG,7,Low Vulnerability,1.0,High,multi-year,94990000.0,244800000.0,149810000.0,0.388031045751634,1.5771133803558268,0.6119689542483661,0.6119689542483661,Resilient
Farmer,Karawang,KARAWANG,8,High Vulnerability,1.0,High,multi-year,33490000.0,30600000.0,-2890000.0,1.0944444444444446,-0.08629441624365482,-0.09444444444444444,-0.09444444444444444,Already Failed
Farmer,Karawang,KARAWANG,9,Low Vulnerability,1.0,High,multi-year,37150000.0,133650000.0,96500000.0,0.2779648335203891,2.5975773889636606,0.722035166479611,0.722035166479611,Resilient
Farmer,Karawang,KARAWANG,10,Low Vulnerability,1.0,High,multi-year,68390000.0,267300000.0,198910000.0,0.25585484474373366,2.908466150021933,0.7441451552562663,0.7441451552562663,Resilient
Farmer,Karawang,KARAWANG,11,Low Vulnerability,1.0,High,multi-year,73800000.0,153000000.0,79200000.0,0.4823529411764706,1.0731707317073171,0.5176470588235295,0.5176470588235295,Resilient
Farmer,Karawang,KARAWANG,12,Low Vulnerability,1.0,High,multi-year,74800000.0,230400000.0,155600000.0,0.3246527777777778,2.0802139037433154,0.6753472222222222,0.6753472222222222,Resilient
Farmer,Karawang,KARAWANG,13,Low Vulnerability,1.0,High,multi-year,41410000.0,94050000.0,52640000.0,0.4402977139819245,1.2711905336875151,0.5597022860180755,0.5597022860180755,Resilient
Farmer,Karawang,KARAWANG,14,Low Vulnerability,1.0,High,multi-year,26215000.0,48150000.0,21935000.0,0.5444444444444444,0.8367346938775511,0.45555555555555555,0.45555555555555555,Resilient
Farmer,Karawang,KARAWANG,15,Low Vulnerability,1.0,High,multi-year,44250000.0,118800000.0,74550000.0,0.37247474747474746,1.6847457627118645,0.6275252525252525,0.6275252525252525,Resilient
Farmer,Karawang,KARAWANG,16,Low Vulnerability,1.0,High,multi-year,41500000.0,81600000.0,40100000.0,0.508578431372549,0.9662650602409638,0.49142156862745096,0.49142156862745096,Resilient
Farmer,Karawang,KARAWANG,17,High Vulnerability,1.0,High,multi-year,295820000.0,153000000.0,-142820000.0,1.9334640522875817,-0.4827935906970455,-0.9334640522875817,-0.9334640522875817,Already Failed
Farmer,Karawang,KARAWANG,18,High Vulnerability,1.0,High,multi-year,23400000.0,12800000.0,-10600000.0,1.828125,-0.452991452991453,-0.828125,-0.828125,Already Failed
Farmer,Karawang,KARAWANG,19,Low Vulnerability,1.0,High,multi-year,159500000.0,208000000.0,48500000.0,0.7668269230769231,0.30407523510971785,0.23317307692307693,0.23317307692307693,Moderate Buffer
Farmer,Karawang,KARAWANG,20,High Vulnerability,1.0,High,multi-year,33070000.0,28200000.0,-4870000.0,1.1726950354609929,-0.14726338070758996,-0.1726950354609929,-0.1726950354609929,Already Failed
Farmer,Karawang,KARAWANG,21,Low Vulnerability,1.0,High,multi-year,51390000.0,148500000.0,97110000.0,0.34606060606060607,1.8896672504378285,0.6539393939393939,0.6539393939393939,Resilient
Farmer,Karawang,KARAWANG,22,Low Vulnerability,1.0,High,multi-year,37990000.0,82400000.0,44410000.0,0.46104368932038836,1.1689918399578836,0.5389563106796117,0.5389563106796117,Resilient
Farmer,Karawang,KARAWANG,23,Low Vulnerability,1.0,High,multi-year,30690000.0,81600000.0,50910000.0,0.3761029411764706,1.6588465298142718,0.6238970588235294,0.6238970588235294,Resilient
Farmer,Karawang,KARAWANG,24,Low Vulnerability,1.0,High,multi-year,40190000.0,81600000.0,41410000.0,0.4925245098039216,1.0303558099029608,0.5074754901960784,0.5074754901960784,Resilient
Farmer,Karawang,KARAWANG,25,Low Vulnerability,1.0,High,multi-year,58100000.0,153000000.0,94900000.0,0.37973856209150325,1.6333907056798622,0.6202614379084967,0.6202614379084967,Resilient
Farmer,Karawang,KARAWANG,26,Low Vulnerability,1.0,High,multi-year,30330000.0,60600000.0,30270000.0,0.5004950495049505,0.9980217606330366,0.4995049504950495,0.4995049504950495,Resilient
Farmer,Karawang,KARAWANG,27,Low Vulnerability,1.0,High,multi-year,32530000.0,50500000.0,17970000.0,0.6441584158415842,0.552413157085767,0.3558415841584158,0.3558415841584158,Resilient
Farmer,Karawang,KARAWANG,28,Low Vulnerability,1.0,High,multi-year,40990000.0,80800000.0,39810000.0,0.5073019801980198,0.9712124908514271,0.4926980198019802,0.4926980198019802,Resilient
Farmer,Karawang,KARAWANG,29,Low Vulnerability,1.0,High,multi-year,82800000.0,237600000.0,154800000.0,0.3484848484848485,1.8695652173913044,0.6515151515151515,0.6515151515151515,Resilient
Farmer,Karawang,KARAWANG,30,Low Vulnerability,1.0,High,multi-year,56700000.0,122400000.0,65700000.0,0.4632352941176471,1.1587301587301588,0.5367647058823529,0.5367647058823529,Resilient
Farmer,Karawang,KARAWANG,31,Low Vulnerability,1.0,High,multi-year,32300000.0,62400000.0,30100000.0,0.5176282051282052,0.9318885448916409,0.4823717948717949,0.4823717948717949,Resilient
Farmer,Karawang,KARAWANG,32,Low Vulnerability,1.0,High,multi-year,32190000.0,79200000.0,47010000.0,0.40643939393939393,1.4603914259086672,0.593560606060606,0.593560606060606,Resilient
Farmer,Karawang,KARAWANG,33,Low Vulnerability,1.0,High,multi-year,53400000.0,138600000.0,85200000.0,0.3852813852813853,1.595505617977528,0.6147186147186147,0.6147186147186147,Resilient
Farmer,Karawang,KARAWANG,34,Low Vulnerability,1.0,High,multi-year,44870000.0,112800000.0,67930000.0,0.3977836879432624,1.513929128593715,0.6022163120567375,0.6022163120567375,Resilient
Farmer,Karawang,KARAWANG,35,Low Vulnerability,1.0,High,multi-year,43890000.0,99000000.0,55110000.0,0.44333333333333336,1.255639097744361,0.5566666666666666,0.5566666666666666,Resilient
Farmer,Karawang,KARAWANG,36,Low Vulnerability,1.0,High,multi-year,32300000.0,69300000.0,37000000.0,0.4660894660894661,1.1455108359133126,0.5339105339105339,0.5339105339105339,Resilient
Farmer,Karawang,KARAWANG,37,Low Vulnerability,1.0,High,multi-year,45530000.0,117002000.0,71472000.0,0.38913864720261193,1.5697781682407204,0.6108613527973881,0.6108613527973881,Resilient
Farmer,Karawang,KARAWANG,38,Low Vulnerability,1.0,High,multi-year,32290000.0,80800000.0,48510000.0,0.39962871287128715,1.5023227005264788,0.6003712871287129,0.6003712871287129,Resilient
Farmer,Karawang,KARAWANG,39,Low Vulnerability,1.0,High,multi-year,22390000.0,66150000.0,43760000.0,0.3384731670445956,1.9544439481911569,0.6615268329554044,0.6615268329554044,Resilient
Farmer,Karawang,KARAWANG,40,Low Vulnerability,1.0,High,multi-year,43890000.0,99000000.0,55110000.0,0.44333333333333336,1.255639097744361,0.5566666666666666,0.5566666666666666,Resilient
Farmer,Karawang,KARAWANG,41,Low Vulnerability,1.0,High,multi-year,32300000.0,62400000.0,30100000.0,0.5176282051282052,0.9318885448916409,0.4823717948717949,0.4823717948717949,Resilient
Farmer,Karawang,KARAWANG,42,Low Vulnerability,1.0,High,multi-year,29670000.0,39600000.0,9930000.0,0.7492424242424243,0.3346814964610718,0.25075757575757573,0.25075757575757573,Moderate Buffer
Farmer,Karawang,KARAWANG,43,Low Vulnerability,1.0,High,multi-year,37735000.0,67200000.0,29465000.0,0.5615327380952381,0.7808400689015503,0.43846726190476193,0.43846726190476193,Resilient
Farmer,Karawang,KARAWANG,44,Low Vulnerability,1.0,High,multi-year,50970000.0,252900000.0,201930000.0,0.20154211150652432,3.9617422012948795,0.7984578884934757,0.7984578884934757,Resilient
Farmer,Karawang,KARAWANG,45,Low Vulnerability,1.0,High,multi-year,50990000.0,196000000.0,145010000.0,0.2601530612244898,2.843890959011571,0.7398469387755102,0.7398469387755102,Resilient
Farmer,Karawang,KARAWANG,46,High Vulnerability,1.0,High,multi-year,202430000.0,155200000.0,-47230000.0,1.3043170103092783,-0.2333152200760757,-0.3043170103092783,-0.3043170103092783,Already Failed
Farmer,Karawang,KARAWANG,47,Low Vulnerability,1.0,High,multi-year,33690000.0,48000000.0,14310000.0,0.701875,0.42475512021371326,0.298125,0.298125,Moderate Buffer
Farmer,Karawang,KARAWANG,48,Low Vulnerability,1.0,High,multi-year,32300000.0,62400000.0,30100000.0,0.5176282051282052,0.9318885448916409,0.4823717948717949,0.4823717948717949,Resilient
Farmer,Karawang,KARAWANG,49,Low Vulnerability,1.0,High,multi-year,28150000.0,41600000.0,13450000.0,0.6766826923076923,0.477797513321492,0.3233173076923077,0.3233173076923077,Resilient
Farmer,Karawang,KARAWANG,50,Low Vulnerability,1.0,High,multi-year,26700000.0,52000000.0,25300000.0,0.5134615384615384,0.947565543071161,0.48653846153846153,0.48653846153846153,Resilient
Farmer,Karawang,KARAWANG,51,Low Vulnerability,1.0,High,multi-year,33700000.0,63000000.0,29300000.0,0.5349206349206349,0.8694362017804155,0.4650793650793651,0.4650793650793651,Resilient
Farmer,Karawang,KARAWANG,52,Low Vulnerability,1.0,High,multi-year,59600000.0,126000000.0,66400000.0,0.473015873015873,1.1140939597315436,0.526984126984127,0.526984126984127,Resilient
Farmer,Karawang,KARAWANG,53,Low Vulnerability,1.0,High,multi-year,109090000.0,169400000.0,60310000.0,0.6439787485242031,0.5528462737189477,0.35602125147579694,0.35602125147579694,Resilient
Farmer,Subang,SUBANG,1,High Vulnerability,0.3641466525278,Medium,multi-year,55190000.0,47000000.0,-8190000.0,1.1742553191489362,-0.14839644863199855,-0.17425531914893616,-0.17425531914893616,Already Failed
Farmer,Subang,SUBANG,2,Low Vulnerability,0.3641466525278,Medium,multi-year,35800000.0,133650000.0,97850000.0,0.267863823419379,2.733240223463687,0.732136176580621,0.732136176580621,Resilient
Farmer,Subang,SUBANG,3,Low Vulnerability,0.3641466525278,Medium,multi-year,39450000.0,193050000.0,153600000.0,0.20435120435120435,3.893536121673004,0.7956487956487956,0.7956487956487956,Resilient
Farmer,Subang,SUBANG,4,Low Vulnerability,0.3641466525278,Medium,multi-year,19536000.0,37720000.0,18184000.0,0.5179215270413574,0.9307944307944308,0.48207847295864265,0.48207847295864265,Resilient
Farmer,Subang,SUBANG,5,Low Vulnerability,0.3641466525278,Medium,multi-year,10030000.0,13050000.0,3020000.0,0.7685823754789272,0.30109670987038883,0.23141762452107278,0.23141762452107278,Moderate Buffer
Farmer,Subang,SUBANG,6,Medium Vulnerability,0.3641466525278,Medium,multi-year,12230000.0,13050000.0,820000.0,0.9371647509578545,0.06704824202780049,0.06283524904214559,0.06283524904214559,Fragile
Farmer,Subang,SUBANG,7,Low Vulnerability,0.3641466525278,Medium,multi-year,52020000.0,69300000.0,17280000.0,0.7506493506493507,0.33217993079584773,0.24935064935064935,0.24935064935064935,Moderate Buffer
Farmer,Subang,SUBANG,8,Low Vulnerability,0.3641466525278,Medium,multi-year,4861000.0,9300000.0,4439000.0,0.5226881720430108,0.9131865871219914,0.47731182795698923,0.47731182795698923,Resilient
Farmer,Subang,SUBANG,9,Low Vulnerability,0.3641466525278,Medium,multi-year,50620000.0,94000000.0,43380000.0,0.5385106382978724,0.8569735282497036,0.4614893617021277,0.4614893617021277,Resilient
Farmer,Subang,SUBANG,10,Low Vulnerability,0.3641466525278,Medium,multi-year,40300000.0,66150000.0,25850000.0,0.6092214663643235,0.641439205955335,0.3907785336356765,0.3907785336356765,Resilient
Farmer,Subang,SUBANG,11,Medium Vulnerability,0.3641466525278,Medium,multi-year,12880000.0,13050000.0,170000.0,0.9869731800766284,0.013198757763975156,0.013026819923371647,0.013026819923371647,Very Fragile
Farmer,Subang,SUBANG,12,Low Vulnerability,0.3641466525278,Medium,multi-year,38800009.0,66150000.0,27349991.0,0.586545865457294,0.7048965117508091,0.41345413454270596,0.41345413454270596,Resilient
Farmer,Subang,SUBANG,13,Low Vulnerability,0.3641466525278,Medium,multi-year,16607000.0,23400000.0,6793000.0,0.7097008547008548,0.40904437887637746,0.2902991452991453,0.2902991452991453,Moderate Buffer
Farmer,Subang,SUBANG,14,High Vulnerability,0.3641466525278,Medium,multi-year,14980009.0,13050000.0,-1930009.0,1.1478934099616858,-0.1288389746628323,-0.14789340996168582,-0.14789340996168582,Already Failed
Farmer,Subang,SUBANG,15,Low Vulnerability,0.3641466525278,Medium,multi-year,10980000.0,13050000.0,2070000.0,0.8413793103448276,0.1885245901639344,0.15862068965517243,0.15862068965517243,Moderate Buffer
Farmer,Subang,SUBANG,16,Low Vulnerability,0.3641466525278,Medium,multi-year,4134000.0,17550000.0,13416000.0,0.23555555555555555,3.2452830188679247,0.7644444444444445,0.7644444444444445,Resilient
Farmer,Subang,SUBANG,17,Low Vulnerability,0.3641466525278,Medium,multi-year,6971200.0,33300000.0,26328800.0,0.20934534534534535,3.776795960523296,0.7906546546546547,0.7906546546546547,Resilient
Farmer,Subang,SUBANG,18,Low Vulnerability,0.3641466525278,Medium,multi-year,4379000.0,17550000.0,13171000.0,0.2495156695156695,3.007764329755652,0.7504843304843305,0.7504843304843305,Resilient
Farmer,Subang,SUBANG,19,High Vulnerability,0.3641466525278,Medium,multi-year,21245000.0,19800000.0,-1445000.0,1.072979797979798,-0.0680160037655919,-0.07297979797979798,-0.07297979797979798,Already Failed
Farmer,Subang,SUBANG,20,Low Vulnerability,0.3641466525278,Medium,multi-year,7972500.0,9900000.0,1927500.0,0.8053030303030303,0.24176857949200375,0.1946969696969697,0.1946969696969697,Moderate Buffer
Farmer,Subang,SUBANG,21,Low Vulnerability,0.3641466525278,Medium,multi-year,7972500.0,9900000.0,1927500.0,0.8053030303030303,0.24176857949200375,0.1946969696969697,0.1946969696969697,Moderate Buffer
Farmer,Subang,SUBANG,22,Low Vulnerability,0.3641466525278,Medium,multi-year,18922000.0,23850000.0,4928000.0,0.7933752620545074,0.26043758587887117,0.20662473794549266,0.20662473794549266,Moderate Buffer
Farmer,Subang,SUBANG,23,Low Vulnerability,0.3641466525278,Medium,multi-year,100400000.0,267300000.0,166900000.0,0.37560793116348673,1.6623505976095618,0.6243920688365133,0.6243920688365133,Resilient
Farmer,Subang,SUBANG,24,Medium Vulnerability,0.3641466525278,Medium,multi-year,77290000.0,84150000.0,6860000.0,0.9184789067142008,0.08875663087074653,0.08152109328579916,0.08152109328579916,Fragile
Farmer,Subang,SUBANG,25,High Vulnerability,0.3641466525278,Medium,multi-year,56250000.0,41850000.0,-14400000.0,1.3440860215053763,-0.256,-0.34408602150537637,-0.34408602150537637,Already Failed
Farmer,Subang,SUBANG,26,Low Vulnerability,0.3641466525278,Medium,multi-year,62790000.0,133650000.0,70860000.0,0.4698092031425365,1.1285236502627807,0.5301907968574635,0.5301907968574635,Resilient
Farmer,Subang,SUBANG,27,Low Vulnerability,0.3641466525278,Medium,multi-year,7258000.0,22950000.0,15692000.0,0.31625272331154686,2.1620281069165057,0.6837472766884531,0.6837472766884531,Resilient
Farmer,Subang,SUBANG,28,Low Vulnerability,0.3641466525278,Medium,multi-year,23690000.0,34200000.0,10510000.0,0.6926900584795321,0.44364710848459266,0.3073099415204678,0.3073099415204678,Resilient
Farmer,Subang,SUBANG,29,Low Vulnerability,0.3641466525278,Medium,multi-year,9715000.0,33300000.0,23585000.0,0.2917417417417417,2.427689140504375,0.7082582582582583,0.7082582582582583,Resilient
Farmer,Subang,SUBANG,30,Low Vulnerability,0.3641466525278,Medium,multi-year,44790000.0,59400000.0,14610000.0,0.7540404040404041,0.3261888814467515,0.24595959595959596,0.24595959595959596,Moderate Buffer
Farmer,Subang,SUBANG,31,Low Vulnerability,0.3641466525278,Medium,multi-year,4640277.15154898,13050000.0,8409722.84845102,0.355576793222144,1.8123320167726953,0.6444232067778559,0.6444232067778559,Resilient
Farmer,Subang,SUBANG,32,Low Vulnerability,0.3641466525278,Medium,multi-year,45130000.0,118800000.0,73670000.0,0.3798821548821549,1.6323953024595612,0.6201178451178451,0.6201178451178451,Resilient
Farmer,Subang,SUBANG,33,Low Vulnerability,0.3641466525278,Medium,multi-year,10232000.0,26700000.0,16468000.0,0.38322097378277153,1.609460516028147,0.6167790262172285,0.6167790262172285,Resilient
Farmer,Subang,SUBANG,34,Low Vulnerability,0.3641466525278,Medium,multi-year,16600000.0,39825000.0,23225000.0,0.41682360326428125,1.3990963855421688,0.5831763967357187,0.5831763967357187,Resilient
Farmer,Subang,SUBANG,35,Low Vulnerability,0.3641466525278,Medium,multi-year,6015000.0,13050000.0,7035000.0,0.46091954022988507,1.1695760598503742,0.539080459770115,0.539080459770115,Resilient
Farmer,Subang,SUBANG,36,Low Vulnerability,0.3641466525278,Medium,multi-year,37970000.0,71100000.0,33130000.0,0.5340365682137834,0.8725309454832763,0.4659634317862166,0.4659634317862166,Resilient
Farmer,Subang,SUBANG,37,Low Vulnerability,0.3641466525278,Medium,multi-year,8560000.0,17050000.0,8490000.0,0.5020527859237537,0.991822429906542,0.4979472140762463,0.4979472140762463,Resilient
Farmer,Subang,SUBANG,38,Low Vulnerability,0.3641466525278,Medium,multi-year,6445000.0,13050000.0,6605000.0,0.49386973180076627,1.0248254460822344,0.5061302681992337,0.5061302681992337,Resilient
Farmer,Subang,SUBANG,39,Low Vulnerability,0.3641466525278,Medium,multi-year,7674000.0,17050000.0,9376000.0,0.45008797653958943,1.2217878550951264,0.5499120234604106,0.5499120234604106,Resilient
Farmer,Subang,SUBANG,40,Low Vulnerability,0.3641466525278,Medium,multi-year,24290000.0,51300000.0,27010000.0,0.4734892787524366,1.1119802387813915,0.5265107212475634,0.5265107212475634,Resilient
Farmer,Subang,SUBANG,41,Low Vulnerability,0.3641466525278,Medium,multi-year,5035000.0,10400000.0,5365000.0,0.4841346153846154,1.0655412115193645,0.5158653846153847,0.5158653846153847,Resilient
Farmer,Subang,SUBANG,42,Low Vulnerability,0.3641466525278,Medium,multi-year,8434000.0,17050000.0,8616000.0,0.4946627565982405,1.0215793217927436,0.5053372434017596,0.5053372434017596,Resilient
Farmer,Subang,SUBANG,43,Low Vulnerability,0.3641466525278,Medium,multi-year,26947500.0,69750000.0,42802500.0,0.3863440860215054,1.5883662677428332,0.6136559139784946,0.6136559139784946,Resilient
Farmer,Subang,SUBANG,44,High Vulnerability,0.3641466525278,Medium,multi-year,54320000.0,25650000.0,-28670000.0,2.117738791423002,-0.5277982326951399,-1.117738791423002,-1.117738791423002,Already Failed
Farmer,Subang,SUBANG,45,Low Vulnerability,0.3641466525278,Medium,multi-year,9110000.0,25650000.0,16540000.0,0.3551656920077973,1.8155872667398463,0.6448343079922028,0.6448343079922028,Resilient
Farmer,Subang,SUBANG,46,Low Vulnerability,0.3641466525278,Medium,multi-year,16050000.0,39825000.0,23775000.0,0.4030131826741996,1.4813084112149533,0.5969868173258004,0.5969868173258004,Resilient
Farmer,Subang,SUBANG,47,Low Vulnerability,0.3641466525278,Medium,multi-year,22490000.0,48500000.0,26010000.0,0.46371134020618554,1.1565140062249888,0.5362886597938145,0.5362886597938145,Resilient
Farmer,Subang,SUBANG,48,Low Vulnerability,0.3641466525278,Medium,multi-year,7750000.0,25650000.0,17900000.0,0.30214424951267055,2.3096774193548386,0.6978557504873294,0.6978557504873294,Resilient
Farmer,Subang,SUBANG,49,Low Vulnerability,0.3641466525278,Medium,multi-year,45840000.0,83200000.0,37360000.0,0.5509615384615385,0.8150087260034904,0.44903846153846155,0.44903846153846155,Resilient
Farmer,Subang,SUBANG,50,Low Vulnerability,0.3641466525278,Medium,multi-year,34270000.0,50050000.0,15780000.0,0.6847152847152848,0.4604610446454625,0.3152847152847153,0.3152847152847153,Resilient
Farmer,Subang,SUBANG,51,Low Vulnerability,0.3641466525278,Medium,multi-year,26585000.0,69750000.0,43165000.0,0.3811469534050179,1.6236599586232838,0.6188530465949821,0.6188530465949821,Resilient
Farmer,Subang,SUBANG,52,Low Vulnerability,0.3641466525278,Medium,multi-year,18190000.0,29700000.0,11510000.0,0.6124579124579125,0.6327652556349642,0.3875420875420875,0.3875420875420875,Resilient
Farmer,Subang,SUBANG,53,High Vulnerability,0.3641466525278,Medium,multi-year,7315500.0,5400000.0,-1915500.0,1.3547222222222222,-0.2618412958786139,-0.3547222222222222,-0.3547222222222222,Already Failed
Farmer,Subang,SUBANG,54,Low Vulnerability,0.3641466525278,Medium,multi-year,6190000.0,14080000.0,7890000.0,0.4396306818181818,1.2746365105008077,0.5603693181818182,0.5603693181818182,Resilient
Farmer,Subang,SUBANG,55,Low Vulnerability,0.3641466525278,Medium,multi-year,6932500.0,18300000.0,11367500.0,0.3788251366120219,1.6397403534078616,0.6211748633879781,0.6211748633879781,Resilient
Farmer,Subang,SUBANG,56,Low Vulnerability,0.3641466525278,Medium,multi-year,8785000.0,57500000.0,48715000.0,0.15278260869565216,5.545247581104155,0.8472173913043478,0.8472173913043478,Resilient
Farmer,Subang,SUBANG,57,Low Vulnerability,0.3641466525278,Medium,multi-year,6704000.0,11300000.0,4596000.0,0.5932743362831858,0.6855608591885441,0.4067256637168142,0.4067256637168142,Resilient
Farmer,Subang,SUBANG,58,Low Vulnerability,0.3641466525278,Medium,multi-year,24590000.0,43500000.0,18910000.0,0.5652873563218391,0.7690117934119561,0.4347126436781609,0.4347126436781609,Resilient
Farmer,Subang,SUBANG,59,Low Vulnerability,0.3641466525278,Medium,multi-year,34270000.0,50050000.0,15780000.0,0.6847152847152848,0.4604610446454625,0.3152847152847153,0.3152847152847153,Resilient
Farmer,Subang,SUBANG,60,Low Vulnerability,0.3641466525278,Medium,multi-year,34670000.0,51700000.0,17030000.0,0.6705996131528047,0.49120276896452264,0.32940038684719536,0.32940038684719536,Resilient
Farmer,Subang,SUBANG,61,Low Vulnerability,0.3641466525278,Medium,multi-year,7950000.0,67900000.0,59950000.0,0.1170839469808542,7.540880503144654,0.8829160530191458,0.8829160530191458,Resilient
Farmer,Subang,SUBANG,62,Low Vulnerability,0.3641466525278,Medium,multi-year,44340000.0,83200000.0,38860000.0,0.5329326923076924,0.8764095624718088,0.4670673076923077,0.4670673076923077,Resilient
Farmer,Subang,SUBANG,63,Low Vulnerability,0.3641466525278,Medium,multi-year,5035000.0,9900000.0,4865000.0,0.5085858585858586,0.9662363455809335,0.4914141414141414,0.4914141414141414,Resilient
Farmer,Subang,SUBANG,64,Low Vulnerability,0.3641466525278,Medium,multi-year,11960000.0,24150000.0,12190000.0,0.49523809523809526,1.0192307692307692,0.5047619047619047,0.5047619047619047,Resilient
Farmer,Subang,SUBANG,65,Low Vulnerability,0.3641466525278,Medium,multi-year,19490000.0,31200000.0,11710000.0,0.6246794871794872,0.6008209338122114,0.3753205128205128,0.3753205128205128,Resilient
Farmer,Subang,SUBANG,66,Low Vulnerability,0.3641466525278,Medium,multi-year,23240000.0,44550000.0,21310000.0,0.5216610549943883,0.9169535283993115,0.4783389450056117,0.4783389450056117,Resilient
Farmer,Subang,SUBANG,67,Low Vulnerability,0.3641466525278,Medium,multi-year,11180000.0,24300000.0,13120000.0,0.460082304526749,1.1735241502683362,0.5399176954732511,0.5399176954732511,Resilient
Farmer,Subang,SUBANG,68,Low Vulnerability,0.3641466525278,Medium,multi-year,10518000.0,24150000.0,13632000.0,0.435527950310559,1.296063890473474,0.564472049689441,0.564472049689441,Resilient
Farmer,Subang,SUBANG,69,Low Vulnerability,0.3641466525278,Medium,multi-year,4978000.0,9700000.0,4722000.0,0.5131958762886598,0.9485737243873041,0.4868041237113402,0.4868041237113402,Resilient
Farmer,Subang,SUBANG,70,Low Vulnerability,0.3641466525278,Medium,multi-year,8738000.0,16524492.753623188,7786492.753623188,0.5287908155658267,0.8911069756950317,0.4712091844341732,0.4712091844341732,Resilient
Farmer,Subang,SUBANG,71,Low Vulnerability,0.3641466525278,Medium,multi-year,6466000.0,13050000.0,6584000.0,0.49547892720306513,1.018249304051964,0.5045210727969348,0.5045210727969348,Resilient
Farmer,Subang,SUBANG,72,Low Vulnerability,0.3641466525278,Medium,multi-year,6589000.0,13050000.0,6461000.0,0.5049042145593869,0.9805736834117469,0.495095785440613,0.495095785440613,Resilient
Farmer,Subang,SUBANG,73,Low Vulnerability,0.3641466525278,Medium,multi-year,7228000.0,15150000.0,7922000.0,0.4770957095709571,1.0960154952960708,0.5229042904290429,0.5229042904290429,Resilient
Farmer,Subang,SUBANG,74,Low Vulnerability,0.3641466525278,Medium,multi-year,15442000.0,32620000.0,17178000.0,0.47339055793991414,1.1124206708975521,0.5266094420600859,0.5266094420600859,Resilient
Farmer,Subang,SUBANG,75,Low Vulnerability,0.3641466525278,Medium,multi-year,13035000.0,25250000.0,12215000.0,0.5162376237623763,0.9370924434215574,0.48376237623762375,0.48376237623762375,Resilient
Farmer,Subang,SUBANG,76,Low Vulnerability,0.3641466525278,Medium,multi-year,9906000.0,20400000.0,10494000.0,0.48558823529411765,1.059357964869776,0.5144117647058823,0.5144117647058823,Resilient
Farmer,Subang,SUBANG,77,Low Vulnerability,0.3641466525278,Medium,multi-year,24350000.0,38800000.0,14450000.0,0.6275773195876289,0.5934291581108829,0.37242268041237114,0.37242268041237114,Resilient
Farmer,Tasikmalaya,TASIKMALAYA,1,Low Vulnerability,0.0065573770491803,Low,multi-year,17227000.0,54450000.0,37223000.0,0.3163820018365473,2.1607360538689266,0.6836179981634527,0.6836179981634527,Resilient
Farmer,Tasikmalaya,TASIKMALAYA,2,Low Vulnerability,0.0065573770491803,Low,multi-year,15339000.0,50400000.0,35061000.0,0.3043452380952381,2.285742225699198,0.6956547619047619,0.6956547619047619,Resilient
Farmer,Tasikmalaya,TASIKMALAYA,3,Low Vulnerability,0.0065573770491803,Low,multi-year,15333200.0,50400000.0,35066800.0,0.30423015873015874,2.2869851042182976,0.6957698412698413,0.6957698412698413,Resilient
Farmer,Tasikmalaya,TASIKMALAYA,4,Low Vulnerability,0.0065573770491803,Low,multi-year,9364720.0,29700000.0,20335280.0,0.3153104377104377,2.1714776309382446,0.6846895622895622,0.6846895622895622,Resilient
Farmer,Tasikmalaya,TASIKMALAYA,5,Low Vulnerability,0.0065573770491803,Low,multi-year,39500000.0,59400000.0,19900000.0,0.664983164983165,0.5037974683544304,0.335016835016835,0.335016835016835,Resilient
Farmer,Tasikmalaya,TASIKMALAYA,6,Low Vulnerability,0.0065573770491803,Low,multi-year,5158800.0,23400000.0,18241200.0,0.22046153846153846,3.5359385903698533,0.7795384615384615,0.7795384615384615,Resilient
Farmer,Tasikmalaya,TASIKMALAYA,7,Low Vulnerability,0.0065573770491803,Low,multi-year,6356000.0,27900000.0,21544000.0,0.2278136200716846,3.3895531780994337,0.7721863799283154,0.7721863799283154,Resilient
Farmer,Tasikmalaya,TASIKMALAYA,8,Low Vulnerability,0.0065573770491803,Low,multi-year,25770000.0,94050000.0,68280000.0,0.27400318979266347,2.649592549476135,0.7259968102073365,0.7259968102073365,Resilient
Farmer,Tasikmalaya,TASIKMALAYA,9,Low Vulnerability,0.0065573770491803,Low,multi-year,2622000.0,3410000.0,788000.0,0.7689149560117302,0.3005339435545385,0.2310850439882698,0.2310850439882698,Moderate Buffer
Farmer,Tasikmalaya,TASIKMALAYA,10,Low Vulnerability,0.0065573770491803,Low,multi-year,16831000.0,49500000.0,32669000.0,0.340020202020202,1.9410017230111105,0.659979797979798,0.659979797979798,Resilient
Farmer,Tasikmalaya,TASIKMALAYA,11,Low Vulnerability,0.0065573770491803,Low,multi-year,5354800.0,23400000.0,18045200.0,0.22883760683760684,3.3699111077911406,0.7711623931623932,0.7711623931623932,Resilient
Farmer,Tasikmalaya,TASIKMALAYA,12,Low Vulnerability,0.0065573770491803,Low,multi-year,17482000.0,54450000.0,36968000.0,0.32106519742883377,2.114632193112916,0.6789348025711662,0.6789348025711662,Resilient
