actor,region,region_key,dmu,predicted_vulnerability_label,base_cost,base_revenue,base_margin,historical_flood_exposure_score,historical_flood_exposure_level,external_data_coverage,flood_scenario,flood_probability_reference,monte_carlo_n_simulations,exposure_stress_modifier,failure_probability,expected_stressed_margin,p05_stressed_margin,p50_stressed_margin,p95_stressed_margin,expected_stressed_cost_revenue_ratio,cost_shock_min,cost_shock_mode,cost_shock_max,revenue_shock_min,revenue_shock_mode,revenue_shock_max,monte_carlo_risk_label
Farmer,Tasikmalaya,TASIKMALAYA,30,Low Vulnerability,8558000.0,12800000.0,4242000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,1929472.6126388437,1404610.6771897045,1941567.5658385847,2442307.3063326497,0.8363578602968452,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,31,Low Vulnerability,5354800.0,8280000.0,2925200.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,1466218.593728373,1120686.3000644105,1473393.1617192328,1817801.9331622978,0.8078699649946078,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,32,Low Vulnerability,2952400.0,3564000.0,611600.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.852,-113839.24050444436,-273619.9996349104,-116362.91192908585,56523.6779336322,1.0350083652102848,0.08,0.15,0.22,0.04,0.08,0.12,Critical Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,33,Low Vulnerability,8558000.0,13500000.0,4942000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,2572380.2367195934,2034436.3934815268,2568841.182530429,3108563.1914793616,0.7932173116840116,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,34,Low Vulnerability,7356800.0,10800000.0,3443200.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,1489355.0281835871,1053224.0557525062,1483786.6063751467,1936798.9233454028,0.8504977204160902,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,35,Low Vulnerability,6556000.0,9900000.0,3344000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,1554857.3099431605,1129301.3896376702,1567565.5464355787,1954059.6624513643,0.8294036947563679,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,36,Low Vulnerability,5750200.0,9300000.0,3549800.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,1938564.8069935648,1564314.2252896724,1934133.5845653918,2323665.974100853,0.773482716467372,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,37,Low Vulnerability,9759200.0,16200000.0,6440800.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,3676411.6019163434,3052771.861943028,3658734.2248834195,4344980.498076599,0.7536007042338022,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,38,Low Vulnerability,8548000.0,13500000.0,4952000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,2593239.1191555737,2035811.9196966065,2597393.9110504705,3132114.8579882244,0.7913718543477629,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,39,Low Vulnerability,6345900.0,19800000.0,13454100.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,10933536.471172152,10356327.034056487,10924296.85703245,11552580.346906064,0.4002950796046641,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,40,High Vulnerability,7987600.0,7660000.0,-327600.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,1.0,-2135871.479800984,-2572522.1194346785,-2144384.472105434,-1698596.5358022833,1.3034048686195152,0.08,0.15,0.22,0.04,0.08,0.12,Critical Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,41,Low Vulnerability,4065300.0,13050000.0,8984700.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,7336710.967409645,6932679.394302384,7335175.4404545035,7725478.585867028,0.38914541989397466,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,42,Low Vulnerability,8945200.0,17550000.0,8604800.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,5862138.637640606,5254882.369879184,5855821.233385805,6512900.289744256,0.6371594573483764,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,43,Low Vulnerability,8352800.0,23400000.0,15047200.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,11921182.303982064,11166607.566900581,11923446.153876305,12648215.44235026,0.4462460327164848,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,44,Low Vulnerability,8762200.0,17550000.0,8787800.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,6062116.094058769,5449113.051356165,6063824.941528158,6672693.636195129,0.6245866186250144,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,45,Low Vulnerability,6822000.0,16200000.0,9378000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,7055646.271371126,6533152.961540645,7044182.167615188,7604720.813034283,0.5267198919141606,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,46,Low Vulnerability,12391000.0,14340000.0,1949000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.992,-1061141.1644064935,-1729522.0404101464,-1071832.450035762,-329195.58858019294,1.0807104528080818,0.08,0.15,0.22,0.04,0.08,0.12,Critical Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,47,Low Vulnerability,3231200.0,4120000.0,888800.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.27,70091.52982153237,-109776.41165243748,66488.44198067859,255489.26937664524,0.981816632407859,0.08,0.15,0.22,0.04,0.08,0.12,Moderate Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,48,Low Vulnerability,9580400.0,19800000.0,10219600.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,7194336.653087007,6479335.652909816,7200153.921754556,7887189.412307307,0.6054548159640636,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,49,Low Vulnerability,4570700.0,14850000.0,10279300.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,8408638.462958975,7972177.083228699,8407609.210812006,8867067.887369456,0.38459919187478175,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,50,Low Vulnerability,9277700.0,17550000.0,8272300.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,5475275.629056458,4842724.2264149515,5474611.426561912,6131967.704397244,0.6610813169628538,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,51,Low Vulnerability,3877000.0,9300000.0,5423000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,4086337.1650488214,3774615.3695122655,4084470.3379209912,4394057.7773625,0.5220961967105484,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,52,Low Vulnerability,6012000.0,12650000.0,6638000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,4723062.1018830985,4262303.965331441,4721650.027638672,5199463.504224499,0.5942096447088813,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,53,Low Vulnerability,7195000.0,23550000.0,16355000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,13392234.242465278,12659274.3436359,13387964.355328329,14102987.893090662,0.3820293214516013,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,54,Low Vulnerability,6556000.0,27900000.0,21344000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,18139111.635760054,17325273.460934926,18150332.69640802,18928614.49569066,0.293509337415523,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,55,Low Vulnerability,8553000.0,36450000.0,27897000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,23694067.688195243,22629404.37511106,23688387.57988043,24759623.64400029,0.2932756600016148,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,56,Low Vulnerability,26468000.0,84150000.0,57682000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,46982603.17212712,44376319.84806921,46949309.27056315,49433992.461481586,0.3932008824804443,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,57,Low Vulnerability,4808400.0,7370000.0,2561600.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,1258811.9114112991,971553.9790176356,1253120.5614765207,1562847.2020025412,0.8146806845433113,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,58,Low Vulnerability,4319260.0,7254000.0,2934740.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,1704110.962088796,1428108.8442082973,1700628.275150414,1984650.0391628526,0.7449478237058385,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,59,Low Vulnerability,4680520.0,7196000.0,2515480.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,1242907.7474393172,914311.4975271703,1245610.1504996987,1543241.377342369,0.8126821237872375,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,60,Low Vulnerability,14235600.0,49500000.0,35264400.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,29154143.070369333,27605289.34304372,29141708.378904868,30649726.95602481,0.35985475628878794,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,61,High Vulnerability,5679600.0,5716000.0,36400.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,1.0,-1272127.781464013,-1573641.4643801334,-1274865.3414063798,-978000.135244819,1.2423117768285266,0.08,0.15,0.22,0.04,0.08,0.12,Critical Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,62,Medium Vulnerability,10546280.0,11200000.0,653720.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,1.0,-1835549.7112086914,-2413684.74039729,-1837804.3090275982,-1261795.606643285,1.1785830688679635,0.08,0.15,0.22,0.04,0.08,0.12,Critical Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,63,Medium Vulnerability,13199120.0,14740000.0,1540880.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,1.0,-1599004.5027353705,-2351033.442542056,-1608773.2825910142,-862535.304955235,1.1181569089661307,0.08,0.15,0.22,0.04,0.08,0.12,Critical Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,64,Low Vulnerability,5876800.0,13050000.0,7173200.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,5238464.553683662,4829421.210096685,5238428.716385737,5665357.9061670685,0.5637428536219808,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,65,Low Vulnerability,2810300.0,3330000.0,519700.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.961,-172714.2441556772,-332858.58024997025,-174118.08130379114,-12484.631390098957,1.0567832838525701,0.08,0.15,0.22,0.04,0.08,0.12,Critical Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,66,Low Vulnerability,6343000.0,13950000.0,7607000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,5539108.456805192,5057321.346932563,5544253.80734777,6018606.512803612,0.5685475763072416,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,67,Low Vulnerability,8639040.0,17050000.0,8410960.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,5735928.9277446205,5144391.075335464,5735153.006286483,6344088.761642559,0.6342793503331524,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,68,Low Vulnerability,3046200.0,9900000.0,6853800.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,5602172.168259779,5310483.356323309,5595355.249327175,5919175.273111672,0.3848344876488782,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,69,Low Vulnerability,4291000.0,9300000.0,5009000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,3628171.8756254488,3308994.89922223,3628010.6610302953,3934568.2318073204,0.5763236806157465,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,70,Low Vulnerability,4480480.0,13050000.0,8569520.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,6850269.872852635,6445785.324773299,6851747.238120925,7263053.930434324,0.4294998996782117,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,71,Low Vulnerability,4653260.0,14850000.0,10196740.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,8301949.015278015,7843790.529482207,8297978.4047120195,8755504.095331516,0.39189062356370036,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,72,Low Vulnerability,8122320.0,16200000.0,8077680.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,5556242.664295929,5005822.087327843,5550427.474161643,6137814.7699291315,0.6271582152949411,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,73,Low Vulnerability,6372160.0,13050000.0,6677840.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,4687976.155995993,4210615.913757229,4699414.155392034,5141010.711409076,0.6099663159130825,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,74,Low Vulnerability,3453880.0,6950000.0,3496120.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,2426441.344241257,2182240.0353029184,2429764.411902383,2672194.4106656048,0.6208804657125115,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,75,Low Vulnerability,5333240.0,12650000.0,7316760.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,5490237.946115055,5072957.999320564,5491575.86737044,5895778.973695725,0.5279814167468939,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,76,Low Vulnerability,4941340.0,14850000.0,9908660.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,7983439.881314701,7528594.389597735,7986498.91582755,8415583.544712717,0.41586885948335633,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,77,Low Vulnerability,6604900.0,16200000.0,9595100.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,7294334.80643194,6771550.037026305,7306569.455639995,7825899.715983103,0.510388280251249,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,78,Low Vulnerability,8521000.0,27900000.0,19379000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,15862287.335993716,14987132.018046202,15870665.214069437,16719512.663231079,0.3821021591558891,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,79,Low Vulnerability,603500.0,1620000.0,1016500.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,795340.0707923713,744445.1110476598,795217.3612347341,845420.8396966753,0.4660292930455755,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,80,Low Vulnerability,11668000.0,36450000.0,24782000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,20123252.169801086,19015541.5159799,20127859.015339017,21230208.43690823,0.4000620150353984,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,81,Low Vulnerability,17842000.0,54450000.0,36608000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,29614558.818359658,28009380.176954478,29597671.311560635,31295303.33246161,0.40925848485801486,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,82,Low Vulnerability,571000.0,1620000.0,1049000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,833939.9729125377,784794.572155162,834723.7030842857,882443.6774392879,0.44080657512875354,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,83,Low Vulnerability,576000.0,1620000.0,1044000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,827262.7835744608,774476.5626290235,827771.1168358219,877508.7990134336,0.44500791167462184,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,84,Low Vulnerability,7241000.0,27900000.0,20659000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,17353826.801701333,16516001.725869028,17349109.67439012,18176998.697614595,0.3242294047032376,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,85,Low Vulnerability,12068000.0,36450000.0,24382000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,19668409.367132552,18507443.832852554,19649318.77490554,20825205.333315674,0.41378277303774946,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,86,Low Vulnerability,22385000.0,48150000.0,25765000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,18596679.41694703,16968885.854575805,18595293.634780318,20200832.133987464,0.5809423488647419,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,87,Low Vulnerability,8923600.0,24900000.0,15976400.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,12640833.95705814,11865560.986008715,12656899.56139334,13459218.150663609,0.44781010281055356,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,88,Low Vulnerability,656000.0,1620000.0,964000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,735712.4493072329,683346.2275790405,735612.6981131382,789902.5380757771,0.5067639781633763,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,89,Low Vulnerability,8624000.0,27900000.0,19276000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,15748101.739083448,14879323.390656475,15744418.183797084,16565438.051748548,0.3867668734907727,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,90,Low Vulnerability,681000.0,1620000.0,939000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,703389.5367209769,650622.6180973633,702244.6001386067,758370.5633142509,0.5273964775866691,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,91,Low Vulnerability,11948000.0,36450000.0,24502000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,19795025.21230615,18643587.25718746,19779436.846153192,20955688.562995672,0.4098190668731409,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,92,Low Vulnerability,662000.0,1620000.0,958000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,727292.4007060686,671785.3390325253,728923.505416879,779728.8037151807,0.5117138686302559,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,93,Low Vulnerability,706000.0,1620000.0,914000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,677985.300734179,626009.5941625863,677573.4825952705,732543.1589215206,0.545170137135708,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,94,Low Vulnerability,11518000.0,36450000.0,24932000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,20270124.91679187,19177641.838190608,20296052.4364517,21356029.229763143,0.39564540682665417,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,95,Low Vulnerability,726000.0,1620000.0,894000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,656331.6304553195,599360.9527667052,654422.2922764325,713813.5646914409,0.560074347718093,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,96,Low Vulnerability,656000.0,1620000.0,964000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,736311.3446622925,686907.9762214465,736862.2321388309,790717.717342267,0.5063704613512552,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,97,Low Vulnerability,9203800.0,32400000.0,23196200.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,19219737.115739282,18256791.857124828,19198528.373052664,20217106.39703391,0.35519041148287317,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,98,Low Vulnerability,681000.0,1620000.0,939000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,706132.9300225896,654539.4113273103,705559.1960464122,760925.0154872235,0.5260125885416297,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,99,Low Vulnerability,681000.0,1620000.0,939000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,709922.4569669184,655626.5355861391,709731.3499213215,763484.6303806083,0.524312725263343,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,100,Low Vulnerability,17352000.0,54450000.0,37098000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,30151553.38569027,28520374.144897237,30176147.96929253,31839741.89283103,0.39821813384057186,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,101,Low Vulnerability,626000.0,1620000.0,994000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,770109.1766130629,718775.705546168,769756.6384663201,822651.8618409345,0.4831990595888383,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,102,Low Vulnerability,608000.0,1620000.0,1012000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,789980.7273610712,736267.4652766334,789046.1766325814,841575.2661250352,0.4698234662201007,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,103,Low Vulnerability,11116200.0,33300000.0,22183800.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,17851907.217239555,16800198.65952914,17872278.10412962,18853038.552992694,0.4175800384452176,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,104,Low Vulnerability,756000.0,1620000.0,864000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,619575.6847259221,564341.8482117491,619388.4834659465,675541.1441199108,0.5842761374285717,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,105,Low Vulnerability,8456000.0,27900000.0,19444000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,15930952.870657647,15066007.324452383,15915902.421727054,16774411.878450125,0.3794526519685611,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,106,Low Vulnerability,14465000.0,48150000.0,33685000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,27644321.12630983,26177144.583712887,27636751.109871767,29136337.38239213,0.3761223941590857,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,107,Low Vulnerability,613000.0,1620000.0,1007000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,784933.1843365954,733215.8682371501,784221.1579330144,837239.0127314405,0.4732633582911583,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
Farmer,Tasikmalaya,TASIKMALAYA,108,Low Vulnerability,706000.0,1620000.0,914000.0,0.0065573770491803,Low,multi-year,Medium,0.4999999437061118,1000,1.0006557377049181,0.0,678933.8628621094,621659.627904324,678582.2218568972,734501.0386994325,0.5444188896026577,0.08,0.15,0.22,0.04,0.08,0.12,Low Failure Probability
