iteration,rank,unit,region,actor,score
150,7,Garut — Wholesaler,Garut,Wholesaler,0.9076064979027099
150,8,Subang — Middlemen,Subang,Middlemen,0.905420004315007
150,9,Indramayu — Retail,Indramayu,Retail,0.9002722964882027
150,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.895056183226897
151,1,Karawang — Retail,Karawang,Retail,1.0
151,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9906313542709557
151,3,Karawang — Wholesaler,Karawang,Wholesaler,0.957483257352325
151,4,Garut — Retail,Garut,Retail,0.9410310305809172
151,5,Subang — Retail,Subang,Retail,0.9380283392272397
151,6,Garut — Middlemen,Garut,Middlemen,0.9347852667615544
151,7,Garut — Wholesaler,Garut,Wholesaler,0.9116144714527141
151,8,Subang — Middlemen,Subang,Middlemen,0.9114488765891513
151,9,Indramayu — Retail,Indramayu,Retail,0.907989386769058
151,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9031769047509794
152,1,Karawang — Retail,Karawang,Retail,1.0
152,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9908313390160304
152,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9585419428850507
152,4,Garut — Retail,Garut,Retail,0.9402593774237253
152,5,Subang — Retail,Subang,Retail,0.9372173936034174
152,6,Garut — Middlemen,Garut,Middlemen,0.9341469367677455
152,7,Garut — Wholesaler,Garut,Wholesaler,0.9115559323161173
152,8,Subang — Middlemen,Subang,Middlemen,0.9113076395188516
152,9,Indramayu — Retail,Indramayu,Retail,0.9067853589406212
152,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9019099019887806
153,1,Karawang — Retail,Karawang,Retail,1.0
153,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9936290129203847
153,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9547047415452835
153,4,Garut — Retail,Garut,Retail,0.9275776584844215
153,5,Subang — Retail,Subang,Retail,0.9238899233785823
153,6,Garut — Middlemen,Garut,Middlemen,0.9233303337646781
153,7,Garut — Wholesaler,Garut,Wholesaler,0.8983387290712838
153,8,Subang — Middlemen,Subang,Middlemen,0.8947204623864318
153,9,Indramayu — Retail,Indramayu,Retail,0.886997786800176
153,10,Karawang — Middlemen,Karawang,Middlemen,0.8815599972840764
154,1,Karawang — Retail,Karawang,Retail,1.0
154,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9921112776620152
154,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9573141829302254
154,4,Garut — Retail,Garut,Retail,0.9526587859899001
154,5,Subang — Retail,Subang,Retail,0.9502481782519476
154,6,Garut — Middlemen,Garut,Middlemen,0.9473996377645769
154,7,Indramayu — Retail,Indramayu,Retail,0.9261324358373989
154,8,Garut — Wholesaler,Garut,Wholesaler,0.9240078533781177
154,9,Subang — Middlemen,Subang,Middlemen,0.923204517382184
154,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.922268899754235
155,1,Karawang — Retail,Karawang,Retail,1.0
155,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9920935944796426
155,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9502085414471168
155,4,Garut — Retail,Garut,Retail,0.9417942095726483
155,5,Subang — Retail,Subang,Retail,0.9388303791823275
155,6,Garut — Middlemen,Garut,Middlemen,0.9365232725590766
155,7,Indramayu — Retail,Indramayu,Retail,0.9091801921659625
155,8,Garut — Wholesaler,Garut,Wholesaler,0.9091275829384362
155,9,Subang — Middlemen,Subang,Middlemen,0.9069788088487736
155,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9044299935014929
156,1,Karawang — Retail,Karawang,Retail,1.0
156,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9927841468544266
156,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9542287506066756
156,4,Garut — Retail,Garut,Retail,0.9467116401464067
156,5,Subang — Retail,Subang,Retail,0.9439982046063199
156,6,Garut — Middlemen,Garut,Middlemen,0.9419010713826912
156,7,Indramayu — Retail,Indramayu,Retail,0.9168529700196263
156,8,Garut — Wholesaler,Garut,Wholesaler,0.9167129039407975
156,9,Subang — Middlemen,Subang,Middlemen,0.9147060297416915
156,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.912504084900984
157,1,Karawang — Retail,Karawang,Retail,1.0
157,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9921840827173255
157,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9570022322920677
157,4,Garut — Retail,Garut,Retail,0.9259788185193109
157,5,Subang — Retail,Subang,Retail,0.9222096707147855
157,6,Garut — Middlemen,Garut,Middlemen,0.9207682069975278
157,7,Garut — Wholesaler,Garut,Wholesaler,0.8971943949425121
157,8,Karawang — Middlemen,Karawang,Middlemen,0.8960496540097374
157,9,Subang — Middlemen,Subang,Middlemen,0.8949375469752698
157,10,Indramayu — Retail,Indramayu,Retail,0.8845030807353222
158,1,Karawang — Retail,Karawang,Retail,1.0
158,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9933987606637689
158,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9591196824252773
158,4,Garut — Retail,Garut,Retail,0.9501442508406784
158,5,Subang — Retail,Subang,Retail,0.9476056033383302
158,6,Garut — Middlemen,Garut,Middlemen,0.9457434246165243
158,7,Garut — Wholesaler,Garut,Wholesaler,0.9232600495332484
158,8,Indramayu — Retail,Indramayu,Retail,0.9222089499201469
158,9,Subang — Middlemen,Subang,Middlemen,0.9214804392537195
158,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9181402015819841
159,1,Karawang — Retail,Karawang,Retail,0.9999999999999999
159,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9926429079188946
159,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9516278587428296
159,4,Garut — Retail,Garut,Retail,0.9369044155438895
159,5,Subang — Retail,Subang,Retail,0.9336915975521903
159,6,Garut — Middlemen,Garut,Middlemen,0.9319996874898193
159,7,Garut — Wholesaler,Garut,Wholesaler,0.905357407838813
159,8,Subang — Middlemen,Subang,Middlemen,0.9026714186935881
159,9,Indramayu — Retail,Indramayu,Retail,0.9015505362368987
159,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8964012794564856
160,1,Karawang — Retail,Karawang,Retail,1.0000000000000002
160,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9916615418456964
160,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9593571576024243
160,4,Garut — Retail,Garut,Retail,0.9341052831613829
160,5,Subang — Retail,Subang,Retail,0.9307499337555255
160,6,Garut — Middlemen,Garut,Middlemen,0.9285463110585137
160,7,Garut — Wholesaler,Garut,Wholesaler,0.9063443330197496
160,8,Subang — Middlemen,Subang,Middlemen,0.905196087767243
160,9,Indramayu — Retail,Indramayu,Retail,0.8971829868364901
160,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.891805291702995
161,1,Karawang — Retail,Karawang,Retail,1.0
161,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9923045327864857
161,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9538661297217602
161,4,Garut — Retail,Garut,Retail,0.9496649695842312
161,5,Subang — Retail,Subang,Retail,0.947101917149952
161,6,Garut — Middlemen,Garut,Middlemen,0.9445346581085549
161,7,Indramayu — Retail,Indramayu,Retail,0.9214611165638877
161,8,Garut — Wholesaler,Garut,Wholesaler,0.9191828148151577
161,9,Subang — Middlemen,Subang,Middlemen,0.9176774979858823
161,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9173532538838775
162,1,Karawang — Retail,Karawang,Retail,0.9999999999999998
162,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9918155036450671
162,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9528381799071519
162,4,Garut — Retail,Garut,Retail,0.9375749952398411
162,5,Subang — Retail,Subang,Retail,0.9343963230688138
162,6,Garut — Middlemen,Garut,Middlemen,0.9321186643365527
162,7,Garut — Wholesaler,Garut,Wholesaler,0.9062289028889925
162,8,Subang — Middlemen,Subang,Middlemen,0.904391309772888
162,9,Indramayu — Retail,Indramayu,Retail,0.9025968568637057
162,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.89750232637002
163,1,Karawang — Retail,Karawang,Retail,1.0
163,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9917354681950885
163,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9587598037958857
163,4,Garut — Retail,Garut,Retail,0.9487588546896724
163,5,Subang — Retail,Subang,Retail,0.9461496630166353
163,6,Garut — Middlemen,Garut,Middlemen,0.9432491668197314
163,7,Garut — Wholesaler,Garut,Wholesaler,0.9207041858522215
163,8,Subang — Middlemen,Subang,Middlemen,0.9201738082535905
163,9,Indramayu — Retail,Indramayu,Retail,0.920047285053394
163,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9158654739615437
164,1,Karawang — Retail,Karawang,Retail,1.0
164,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9932077186822384
164,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9578030745148811
164,4,Garut — Retail,Garut,Retail,0.930163818573218
164,5,Subang — Retail,Subang,Retail,0.9266077703632896
164,6,Garut — Middlemen,Garut,Middlemen,0.9256356310280436
164,7,Garut — Wholesaler,Garut,Wholesaler,0.9024263163421339
164,8,Subang — Middlemen,Subang,Middlemen,0.8996361142130378
164,9,Indramayu — Retail,Indramayu,Retail,0.8910330307263916
164,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8853336710353793
165,1,Karawang — Retail,Karawang,Retail,1.0
165,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9922503953162887
165,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9555238190268172
165,4,Garut — Retail,Garut,Retail,0.9454466113188058
165,5,Subang — Retail,Subang,Retail,0.9426687606946466
165,6,Garut — Middlemen,Garut,Middlemen,0.9402802081963315
165,7,Garut — Wholesaler,Garut,Wholesaler,0.9158673919420895
165,8,Indramayu — Retail,Indramayu,Retail,0.914879117002878
165,9,Subang — Middlemen,Subang,Middlemen,0.9143797555134735
165,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9104269923576653
166,1,Karawang — Retail,Karawang,Retail,0.9999999999999998
166,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9942581450466881
166,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9576951155877044
166,4,Garut — Retail,Garut,Retail,0.948330916254963
166,5,Subang — Retail,Subang,Retail,0.9456999340190169
166,6,Garut — Middlemen,Garut,Middlemen,0.9445030129527553
166,7,Garut — Wholesaler,Garut,Wholesaler,0.921143634761694
166,8,Indramayu — Retail,Indramayu,Retail,0.9193795630601053
166,9,Subang — Middlemen,Subang,Middlemen,0.918406956036011
166,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9151628277353547
167,1,Karawang — Retail,Karawang,Retail,1.0
167,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9920919580932994
167,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9505423203697896
167,4,Garut — Retail,Garut,Retail,0.9318455760919683
167,5,Subang — Retail,Subang,Retail,0.9283751627305082
167,6,Garut — Middlemen,Garut,Middlemen,0.9265735481541678
167,7,Garut — Wholesaler,Garut,Wholesaler,0.8993661466571727
167,8,Subang — Middlemen,Subang,Middlemen,0.8967500210802631
167,9,Karawang — Middlemen,Karawang,Middlemen,0.8959850184499002
167,10,Indramayu — Retail,Indramayu,Retail,0.8936571149206779
168,1,Karawang — Retail,Karawang,Retail,1.0
168,2,Karawang — Rice Miller,Karawang,Rice Miller,0.993395387192555
168,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9564362383576688
168,4,Garut — Retail,Garut,Retail,0.942185679680672
168,5,Subang — Retail,Subang,Retail,0.939241782891365
168,6,Garut — Middlemen,Garut,Middlemen,0.9377826044757087
168,7,Garut — Wholesaler,Garut,Wholesaler,0.9137868747491334
168,8,Subang — Middlemen,Subang,Middlemen,0.9113001319177548
168,9,Indramayu — Retail,Indramayu,Retail,0.9097910118064564
168,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9050727611796417
169,1,Karawang — Retail,Karawang,Retail,1.0
169,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9910935433657335
169,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9564370534092277
169,4,Garut — Retail,Garut,Retail,0.9454891089286872
169,5,Subang — Retail,Subang,Retail,0.9427134222766476
169,6,Garut — Middlemen,Garut,Middlemen,0.9395514711725095
169,7,Garut — Wholesaler,Garut,Wholesaler,0.915751685529279
169,8,Subang — Middlemen,Subang,Middlemen,0.9153162359449367
169,9,Indramayu — Retail,Indramayu,Retail,0.9149454269822547
169,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.910496770584586
170,1,Karawang — Retail,Karawang,Retail,1.0
170,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9928800236862432
170,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9575760164089915
170,4,Garut — Retail,Garut,Retail,0.9452960755682698
170,5,Subang — Retail,Subang,Retail,0.9425105596855685
170,6,Garut — Middlemen,Garut,Middlemen,0.940549424692432
170,7,Garut — Wholesaler,Garut,Wholesaler,0.9172399483069501
170,8,Subang — Middlemen,Subang,Middlemen,0.9154625675465062
170,9,Indramayu — Retail,Indramayu,Retail,0.9146442326754691
170,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9101798227453062
171,1,Karawang — Retail,Karawang,Retail,1.0
171,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9917366064896963
171,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9487538093405844
171,4,Garut — Retail,Garut,Retail,0.9430550027718311
171,5,Subang — Retail,Subang,Retail,0.9401553717879992
171,6,Garut — Middlemen,Garut,Middlemen,0.937546073764962
171,7,Indramayu — Retail,Indramayu,Retail,0.9111474362361409
171,8,Garut — Wholesaler,Garut,Wholesaler,0.9093606777754477
171,9,Subang — Middlemen,Subang,Middlemen,0.9074029809190619
171,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9065001314268523
172,1,Karawang — Retail,Karawang,Retail,1.0
172,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9932275943171294
172,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9584883614204323
172,4,Garut — Retail,Garut,Retail,0.9382901147231479
172,5,Subang — Retail,Subang,Retail,0.9351478563322921
172,6,Garut — Middlemen,Garut,Middlemen,0.9337751776012342
172,7,Garut — Wholesaler,Garut,Wholesaler,0.9109504670421501
172,8,Subang — Middlemen,Subang,Middlemen,0.9086355941984875
172,9,Indramayu — Retail,Indramayu,Retail,0.9037126739254696
172,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8986765046290051
173,1,Karawang — Retail,Karawang,Retail,1.0
173,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9926301758340571
173,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9629923868591322
173,4,Garut — Retail,Garut,Retail,0.929233970850558
173,5,Subang — Retail,Subang,Retail,0.9256305749297137
173,6,Garut — Middlemen,Garut,Middlemen,0.9243207547399294
173,7,Garut — Wholesaler,Garut,Wholesaler,0.9040856718966739
173,8,Subang — Middlemen,Subang,Middlemen,0.9023096989175018
173,9,Indramayu — Retail,Indramayu,Retail,0.8895821683488369
173,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8838069234000536
174,1,Karawang — Retail,Karawang,Retail,0.9999999999999999
174,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9923678909393031
174,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9508255528207947
174,4,Garut — Retail,Garut,Retail,0.9450158715651166
174,5,Subang — Retail,Subang,Retail,0.942216087735293
174,6,Garut — Middlemen,Garut,Middlemen,0.9399277988579854
174,7,Indramayu — Retail,Indramayu,Retail,0.9142070240483917
174,8,Garut — Wholesaler,Garut,Wholesaler,0.9128566201111117
174,9,Subang — Middlemen,Subang,Middlemen,0.910717555609511
174,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9097197465534764
175,1,Karawang — Retail,Karawang,Retail,0.9999999999999997
175,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9933617061320329
175,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9574545852710008
175,4,Garut — Retail,Garut,Retail,0.9290085221748332
175,5,Subang — Retail,Subang,Retail,0.9253936464401823
175,6,Garut — Middlemen,Garut,Middlemen,0.9245829929295221
175,7,Garut — Wholesaler,Garut,Wholesaler,0.9011641595502616
175,8,Subang — Middlemen,Subang,Middlemen,0.898149599777501
175,9,Indramayu — Retail,Indramayu,Retail,0.8892303956943393
175,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8834367517857538
176,1,Karawang — Retail,Karawang,Retail,1.0
176,2,Karawang — Rice Miller,Karawang,Rice Miller,0.992089265750632
176,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9602596332606984
176,4,Garut — Retail,Garut,Retail,0.9437659985840596
176,5,Subang — Retail,Subang,Retail,0.9409025714036672
176,6,Garut — Middlemen,Garut,Middlemen,0.9384921757511476
176,7,Garut — Wholesaler,Garut,Wholesaler,0.9167625932081097
176,8,Subang — Middlemen,Subang,Middlemen,0.9158588319246885
176,9,Indramayu — Retail,Indramayu,Retail,0.912256819040898
176,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9076675388943258
177,1,Karawang — Retail,Karawang,Retail,0.9999999999999999
177,2,Karawang — Rice Miller,Karawang,Rice Miller,0.991558567355698
177,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9602139587972063
177,4,Garut — Retail,Garut,Retail,0.937519489483088
177,5,Subang — Retail,Subang,Retail,0.9343379909669927
177,6,Garut — Middlemen,Garut,Middlemen,0.9318918677202201
177,7,Garut — Wholesaler,Garut,Wholesaler,0.9101816084488388
177,8,Subang — Middlemen,Subang,Middlemen,0.9093887208212448
177,9,Indramayu — Retail,Indramayu,Retail,0.9025102499793219
177,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8974111896378384
178,1,Karawang — Retail,Karawang,Retail,1.0000000000000002
178,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9910960653947841
178,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9588551176597828
178,4,Garut — Retail,Garut,Retail,0.9322499498642266
178,5,Subang — Retail,Subang,Retail,0.9288001271564879
178,6,Garut — Middlemen,Garut,Middlemen,0.9263139934607493
178,7,Garut — Wholesaler,Garut,Wholesaler,0.9038770417773611
178,8,Subang — Middlemen,Subang,Middlemen,0.9030399081843102
178,9,Indramayu — Retail,Indramayu,Retail,0.8942880684395631
178,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8887589587872445
179,1,Karawang — Retail,Karawang,Retail,0.9999999999999999
179,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9927644103412788
179,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9572903863325579
179,4,Garut — Retail,Garut,Retail,0.9254202189026599
179,5,Subang — Retail,Subang,Retail,0.9216226272868282
179,6,Garut — Middlemen,Garut,Middlemen,0.9205964924635125
179,7,Garut — Wholesaler,Garut,Wholesaler,0.8971358266286041
179,8,Subang — Middlemen,Subang,Middlemen,0.8944085193106153
179,9,Indramayu — Retail,Indramayu,Retail,0.8836314851523411
179,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8775449983275089
180,1,Karawang — Retail,Karawang,Retail,1.0
180,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9919749355928941
180,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9513349570854484
180,4,Garut — Retail,Garut,Retail,0.9396891784366006
180,5,Subang — Retail,Subang,Retail,0.9366181601667273
180,6,Garut — Middlemen,Garut,Middlemen,0.9343391354985299
180,7,Garut — Wholesaler,Garut,Wholesaler,0.9075884766721056
180,8,Indramayu — Retail,Indramayu,Retail,0.9058956645982263
180,9,Subang — Middlemen,Subang,Middlemen,0.9055574603073057
180,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9009736734708814
181,1,Karawang — Retail,Karawang,Retail,0.9999999999999999
181,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9934091949837524
181,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9575590730174269
181,4,Garut — Retail,Garut,Retail,0.9402632488621712
181,5,Subang — Retail,Subang,Retail,0.9372214621749462
181,6,Garut — Middlemen,Garut,Middlemen,0.9358693788513395
181,7,Garut — Wholesaler,Garut,Wholesaler,0.9125054115784268
181,8,Subang — Middlemen,Subang,Middlemen,0.91003695543597
181,9,Indramayu — Retail,Indramayu,Retail,0.9067913996333617
181,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9019162586312162
182,1,Karawang — Retail,Karawang,Retail,1.0
182,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9918605124717474
182,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9563492381516001
182,4,Garut — Retail,Garut,Retail,0.9480915713024998
182,5,Subang — Retail,Subang,Retail,0.9454484016563548
182,6,Garut — Middlemen,Garut,Middlemen,0.9426652462836647
182,7,Indramayu — Retail,Indramayu,Retail,0.9190061077315346
182,8,Garut — Wholesaler,Garut,Wholesaler,0.9187508246757945
182,9,Subang — Middlemen,Subang,Middlemen,0.9178105145493385
182,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9147698393660815
183,1,Karawang — Retail,Karawang,Retail,1.0
183,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9921765309541577
183,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9564155927852461
183,4,Garut — Retail,Garut,Retail,0.934902261854536
183,5,Subang — Retail,Subang,Retail,0.9315874944879201
183,6,Garut — Middlemen,Garut,Middlemen,0.9296866158239743
183,7,Garut — Wholesaler,Garut,Wholesaler,0.9057827599743582
183,8,Subang — Middlemen,Subang,Middlemen,0.9039198707367819
183,9,Indramayu — Retail,Indramayu,Retail,0.8984265306699911
183,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8931138772977372
184,1,Karawang — Retail,Karawang,Retail,1.0
184,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9931395464087125
184,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9577609461466368
184,4,Garut — Retail,Garut,Retail,0.9330938900556243
184,5,Subang — Retail,Subang,Retail,0.9296870406597935
184,6,Garut — Middlemen,Garut,Middlemen,0.9285202543280993
184,7,Garut — Wholesaler,Garut,Wholesaler,0.9052929816834882
184,8,Subang — Middlemen,Subang,Middlemen,0.9027029630266385
184,9,Indramayu — Retail,Indramayu,Retail,0.8956048873581519
184,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8901446520143967
185,1,Karawang — Retail,Karawang,Retail,0.9999999999999999
185,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9935101604165952
185,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9567019888063104
185,4,Garut — Retail,Garut,Retail,0.9305094737460083
185,5,Subang — Retail,Subang,Retail,0.9269710262472491
185,6,Garut — Middlemen,Garut,Middlemen,0.9261829140237385
185,7,Garut — Wholesaler,Garut,Wholesaler,0.902327239068518
185,8,Subang — Middlemen,Subang,Middlemen,0.8991822267300404
185,9,Indramayu — Retail,Indramayu,Retail,0.8915723642899286
185,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8859012136607313
186,1,Karawang — Retail,Karawang,Retail,0.9999999999999998
186,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9939529609737098
186,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9600699631514402
186,4,Garut — Retail,Garut,Retail,0.9347507689324386
186,5,Subang — Retail,Subang,Retail,0.9314282875682439
186,6,Garut — Middlemen,Garut,Middlemen,0.9307194095815786
186,7,Garut — Wholesaler,Garut,Wholesaler,0.9087246363814026
186,8,Subang — Middlemen,Subang,Middlemen,0.9058157189182929
186,9,Indramayu — Retail,Indramayu,Retail,0.898190152846203
186,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8928651360738312
187,1,Karawang — Retail,Karawang,Retail,1.0
187,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9938576096817545
187,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9645296398032642
187,4,Garut — Retail,Garut,Retail,0.9336938529024779
187,5,Subang — Retail,Subang,Retail,0.9303175535276245
187,6,Garut — Middlemen,Garut,Middlemen,0.9295989260236475
187,7,Garut — Wholesaler,Garut,Wholesaler,0.910126143219635
187,8,Subang — Middlemen,Subang,Middlemen,0.9077477014437916
187,9,Indramayu — Retail,Indramayu,Retail,0.8965410229223071
187,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8911297507949764
188,1,Karawang — Retail,Karawang,Retail,1.0
188,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9937395536940135
188,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9571893541232193
188,4,Garut — Retail,Garut,Retail,0.9311805124027316
188,5,Subang — Retail,Subang,Retail,0.9276762340948601
188,6,Garut — Middlemen,Garut,Middlemen,0.9270068815320739
188,7,Garut — Wholesaler,Garut,Wholesaler,0.9034064501688019
188,8,Subang — Middlemen,Subang,Middlemen,0.9001632841526911
188,9,Indramayu — Retail,Indramayu,Retail,0.892619401043581
188,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8870030141570898
189,1,Karawang — Retail,Karawang,Retail,0.9999999999999997
189,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9920581594426965
189,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9613878153706529
189,4,Garut — Retail,Garut,Retail,0.9413112937092044
189,5,Subang — Retail,Subang,Retail,0.9383228733132926
189,6,Garut — Middlemen,Garut,Middlemen,0.936016733337669
189,7,Garut — Wholesaler,Garut,Wholesaler,0.9149257419142497
189,8,Subang — Middlemen,Subang,Middlemen,0.9140505124207083
189,9,Indramayu — Retail,Indramayu,Retail,0.9084266876504159
189,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9036370780223164
190,1,Karawang — Retail,Karawang,Retail,1.0
190,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9925271751410216
190,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9538840304310046
190,4,Garut — Retail,Garut,Retail,0.9425843969739751
190,5,Subang — Retail,Subang,Retail,0.9396608028113029
190,6,Garut — Middlemen,Garut,Middlemen,0.9376025137346562
190,7,Garut — Wholesaler,Garut,Wholesaler,0.9122418530066196
190,8,Indramayu — Retail,Indramayu,Retail,0.9104131393936263
190,9,Subang — Middlemen,Subang,Middlemen,0.9101958972504578
190,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9057274282502591
191,1,Karawang — Retail,Karawang,Retail,1.0
191,2,Karawang — Rice Miller,Karawang,Rice Miller,0.992909990980472
191,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9530938624093254
191,4,Garut — Retail,Garut,Retail,0.9498833613398168
191,5,Subang — Retail,Subang,Retail,0.9473314293819961
191,6,Garut — Middlemen,Garut,Middlemen,0.9451566886601315
191,7,Indramayu — Retail,Indramayu,Retail,0.9218018781466993
191,8,Garut — Wholesaler,Garut,Wholesaler,0.9193181042857342
191,9,Tasikmalaya — Retail,Tasikmalaya,Retail,0.917711838508316
191,10,Subang — Middlemen,Subang,Middlemen,0.9172409484190179
192,1,Karawang — Retail,Karawang,Retail,1.0
192,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9915996736814426
192,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9474529778943129
192,4,Garut — Retail,Garut,Retail,0.9464590682222347
192,5,Subang — Retail,Subang,Retail,0.9437327717564716
192,6,Garut — Middlemen,Garut,Middlemen,0.9408588506765297
192,7,Indramayu — Retail,Indramayu,Retail,0.9164588763487187
192,8,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9120893787307345
